1	27000	5
2	27000	6
3	9112	1
4	1528	2
5	6119	4
6	7549	5
7	13400	6
8	8176	1
9	8988	2
10	9764	3
11	5042	4
12	10000	5
13	9424	6
14	3808	1
15	6338	3
16	5096	4
17	12437	5
18	12872	1
19	6384	2
20	9057	3
21	5819	4
22	13000	5
23	13000	6
24	4704	1
25	7105	3
26	22394	4
27	28500	5
28	27124	6
29	9168	1
30	13400	2
31	5524	3
32	24310	4
33	27000	5
34	27000	6
35	7340	1
36	6982	2
37	9318	3
38	10169	4
39	10500	5
40	10500	6
41	11000	2
42	11200	3
43	13400	4
44	5297	6
45	16784	1
46	24173	2
47	23164	3
48	9467	4
49	13400	5
50	13400	6
51	8050	1
52	10000	2
53	5207	3
54	10169	4
55	13000	5
56	13000	6
57	5889	1
58	8902	2
59	6204	3
60	4835	4
61	3776	5
62	6816	6
63	5683	1
64	6794	2
65	3312	3
66	13633	4
67	23421	5
68	26212	6
69	2904	1
70	3053	2
71	3258	3
72	18324	4
73	17822	5
74	15969	6
75	3405	1
76	2119	2
77	2940	3
78	7312	5
79	5457	6
80	11155	1
81	13079	3
82	3809	4
83	7466	5
84	13439	2
85	16056	3
86	5629	5
87	7630	6
88	2084	1
89	4933	2
90	4965	3
91	16315	1
92	17340	3
93	15074	4
94	25298	5
95	27439	6
96	13400	1
97	7621	2
98	6846	3
99	5341	4
100	6833	5
101	8518	6
102	5139	2
103	7500	3
104	8606	4
105	13400	5
106	8869	6
107	12092	1
108	12604	2
109	12807	3
110	7043	4
111	7903	5
112	7323	6
113	28229	1
114	3140	2
115	2585	3
116	2007	4
117	4063	6
118	4235	1
119	5143	3
120	3335	4
121	25319	5
122	19173	6
123	2046	1
124	2584	2
125	2724	3
126	24121	6
127	3031	1
128	2585	2
129	3714	3
130	4640	4
131	25731	5
132	19217	6
133	5677	6
134	12500	5
135	8381	6
136	9531	1
137	3261	2
138	25533	4
139	27000	5
140	27000	6
141	6703	1
142	5783	2
143	5848	3
144	6478	4
145	12500	5
146	12500	6
147	3221	1
148	4606	2
149	5079	3
150	16572	4
151	27000	5
152	27000	6
153	8618	2
154	8480	3
155	10541	4
156	5780	5
157	7490	6
158	8513	1
159	10621	2
160	12500	3
161	12517	4
162	27600	5
163	27600	6
164	4970	1
165	5230	3
166	25875	4
167	28500	5
168	28500	6
169	8650	1
170	12500	2
171	9480	3
172	8530	4
173	6900	5
174	12000	6
175	8631	1
176	11271	2
177	6702	3
178	12500	4
179	12500	5
180	12500	6
181	21586	1
182	23990	2
183	27000	3
184	23971	4
185	27600	5
186	27600	6
187	9010	1
188	9130	2
189	9590	3
190	8010	4
191	11000	5
192	11000	6
193	8198	1
194	8220	2
195	8165	3
196	12500	4
197	12500	5
198	12500	6
199	9500	1
200	7010	3
201	7396	1
202	16098	2
203	11988	3
204	9316	4
205	12500	5
206	6152	6
207	6015	1
208	5400	2
209	4753	3
210	27000	4
211	27000	5
212	27000	6
213	9034	2
214	7307	3
215	10000	4
216	10000	5
217	10000	6
218	6676	1
219	7739	2
220	7815	3
221	12500	1
222	10806	2
223	12500	3
224	7004	4
225	12500	5
226	11411	6
227	27000	1
228	19886	2
229	23532	3
230	27600	4
231	27600	5
232	24263	6
233	4605	1
234	5702	2
235	7507	3
236	9426	4
237	10000	5
238	10000	6
239	7219	1
240	7011	2
241	9004	3
242	8960	4
243	12500	5
244	12500	6
245	10616	1
246	21932	2
247	27288	3
248	8144	4
249	12500	5
250	11067	6
251	6251	1
252	20453	3
253	12500	3
254	17396	4
255	24369	5
256	18033	6
257	9267	1
258	7775	2
259	11046	6
260	6277	3
261	11076	5
262	8603	6
263	17651	3
264	3724	1
265	5607	2
266	5793	3
267	27600	5
268	24796	6
269	12500	2
270	5543	3
271	20233	4
272	27000	5
273	27000	6
274	10924	1
275	8030	2
276	9487	3
277	7583	4
278	12500	1
279	5837	3
280	27000	4
281	27000	5
282	27000	6
283	5665	3
284	8309	4
285	12500	5
286	10170	6
287	10600	1
288	10600	2
289	10600	3
290	12774	4
291	12500	5
292	12500	6
293	9274	1
294	8731	2
295	8016	3
296	28000	4
297	28000	5
298	28000	6
299	7219	1
300	10826	2
301	7885	3
302	9488	4
303	12500	5
304	12500	6
305	27000	1
306	23285	2
307	26299	3
308	19959	4
309	27600	5
310	27600	6
311	12500	1
312	12500	2
