1	27000	5
2	27000	6
3	9112	7
4	1528	7
5	6119	5
6	7549	4
7	13400	5
8	8176	5
9	8988	3
10	9764	4
11	5042	4
12	10000	4
13	9424	4
14	3808	4
15	6338	4
16	5096	4
17	12437	5
18	12872	5
19	6384	5
20	9057	5
21	5819	5
22	13000	5
23	13000	5
24	4704	5
25	7105	6
26	22394	5
27	28500	5
28	27124	5
29	9168	5
30	13400	4
31	5524	4
32	24310	4
33	27000	4
34	27000	4
35	7340	4
36	6982	4
37	9318	4
38	10169	4
39	10500	4
40	10500	4
41	11000	4
42	11200	4
43	13400	4
44	5297	4
45	16784	4
46	24173	4
47	23164	4
48	9467	4
49	13400	4
50	13400	4
51	8050	4
52	10000	4
53	5207	4
54	10169	4
55	13000	4
56	13000	4
57	5889	3
58	8902	3
59	6204	3
60	4835	3
61	3776	5
62	6816	3
63	5683	3
64	6794	3
65	3312	3
66	13633	3
67	23421	3
68	26212	3
69	2904	3
70	3053	4
71	3258	5
72	18324	5
73	17822	6
74	15969	6
75	3405	6
76	2119	6
77	2940	6
78	7312	6
79	5457	6
80	11155	6
81	13079	6
82	3809	6
83	7466	6
84	13439	6
85	16056	6
86	5629	6
87	7630	6
88	2084	6
89	4933	6
90	4965	6
91	16315	6
92	17340	6
93	15074	6
94	25298	6
95	27439	6
96	13400	5
97	7621	6
98	6846	5
99	5341	6
100	6833	5
101	8518	5
102	5139	5
103	7500	5
104	8606	5
105	13400	5
106	8869	5
107	12092	5
108	12604	5
109	12807	5
110	7043	5
111	7903	5
112	7323	5
113	28229	5
114	3140	5
115	2585	5
116	2007	5
117	4063	5
118	4235	5
119	5143	5
120	3335	5
121	25319	5
122	19173	6
123	2046	5
124	2584	5
125	2724	5
126	24121	5
127	3031	5
128	2585	5
129	3714	5
130	4640	5
131	25731	5
132	19217	5
133	5677	5
134	12500	5
135	8381	2
136	9531	2
137	3261	2
138	25533	4
139	27000	5
140	27000	4
141	6703	4
142	5783	4
143	5848	4
144	6478	4
145	12500	5
146	12500	4
147	3221	5
148	4606	4
149	5079	5
150	16572	5
151	27000	5
152	27000	3
153	8618	5
154	8480	5
155	10541	5
156	5780	5
157	7490	5
158	8513	6
159	10621	5
160	12500	6
161	12517	6
162	27600	6
163	27600	5
164	4970	5
165	5230	4
166	25875	3
167	28500	4
168	28500	4
169	8650	4
170	12500	3
171	9480	4
172	8530	5
173	6900	5
174	12000	4
175	8631	4
176	11271	4
177	6702	4
178	12500	4
179	12500	4
180	12500	4
181	21586	4
182	23990	4
183	27000	3
184	23971	3
185	27600	3
186	27600	2
187	9010	2
188	9130	2
189	9590	2
190	8010	2
191	11000	3
192	11000	2
193	8198	3
194	8220	3
195	8165	3
196	12500	3
197	12500	2
198	12500	3
199	9500	3
200	7010	3
201	7396	3
202	16098	3
203	11988	3
204	9316	2
205	12500	2
206	6152	2
207	6015	2
208	5400	2
209	4753	2
210	27000	1
211	27000	2
212	27000	2
213	9034	2
214	7307	2
215	10000	1
216	10000	2
217	10000	1
218	6676	2
219	7739	1
220	7815	1
221	12500	1
222	10806	2
223	12500	2
224	7004	2
225	12500	2
226	11411	2
227	27000	2
228	19886	2
229	23532	2
230	27600	2
231	27600	2
232	24263	2
233	4605	2
234	5702	2
235	7507	2
236	9426	2
237	10000	2
238	10000	2
239	7219	2
240	7011	2
241	9004	2
242	8960	3
243	12500	3
244	12500	3
245	10616	3
246	21932	3
247	27288	4
248	8144	4
249	12500	3
250	11067	2
251	6251	2
252	20453	3
253	12500	3
254	17396	4
255	24369	4
256	18033	4
257	9267	4
258	7775	4
259	11046	4
260	6277	4
261	11076	4
262	8603	4
263	17651	4
264	3724	4
265	5607	4
266	5793	4
267	27600	5
268	24796	6
269	12500	5
270	5543	6
271	20233	5
272	27000	4
273	27000	5
274	10924	4
275	8030	5
276	9487	5
277	7583	5
278	12500	6
279	5837	7
280	27000	7
281	27000	6
282	27000	7
283	5665	7
284	8309	7
285	12500	7
286	10170	6
287	10600	7
288	10600	7
289	10600	6
290	12774	5
291	12500	6
292	12500	7
293	9274	7
294	8731	7
295	8016	7
296	28000	7
297	28000	7
298	28000	7
299	7219	7
300	10826	7
301	7885	7
302	9488	7
303	12500	6
304	12500	4
305	27000	6
306	23285	7
307	26299	7
308	19959	7
309	27600	7
310	27600	7
311	12500	7
312	12500	7
