1	0	22000
2	0	7854
3	0	7556
4	0	15892
5	0	22000
6	9.5	18528
7	0	9614
8	0	12104
9	10	5161
10	0	11445
11	0	14225
12	0	22000
13	2	22000
14	0	22000
15	0	15067
16	0	22000
17	0	17739
18	12.5	5939
19	0	11519
20	0	9305
21	0	8060
22	0	8514
23	0	6853
24	0	9402
25	0	20290
26	0	13662
27	0	6778
28	0	6107
29	48.5	8860
30	1	6970
31	0	6078
32	0	8339
33	4	6929
34	0	7939
35	0	7496
36	0	5952
37	20	4593
38	0	16620
39	4.5	22000
40	15.5	12080
41	0	8794
42	0	7205
43	0.1	5646
44	1.5	8216
45	0	10874
46	0	9431
47	0	7784
48	0.1	6873
49	0	15306
50	0	16291
51	58.5	1295
52	0	11015
53	0	5098
54	0	15221
55	0	11020
56	0	2477
57	0	3024
58	0	5100
59	0	4274
60	0	3052
61	0	3564
62	1.5	3054
63	1.5	2774
64	0	8572
65	0	22000
66	0	13835
67	0	7101
68	0	6852
69	0	9078
70	0	9184
71	2	15578
72	1	5957
73	0	6213
74	0	6251
75	0	6867
76	39	7014
77	0	11516
78	0	15903
79	3.4	18243
80	10.5	6770
81	0	8340
82	0	10521
83	0	20159
84	0	17069
85	0	11036
86	0	19126
87	0	19809
88	0	12825
89	3.5	15073
90	0	12714
91	0	4030
92	0	6412
93	0.2	3460
94	0	4736
95	0	10097
96	0	6236
97	0	11933
98	8.8	4998
99	0.3	14160
100	0	8063
101	0.2	6464
102	0	7251
103	0	4495
104	0	7529
105	9.5	4969
106	0	15521
107	0	8479
108	4.2	4899
109	0	7957
110	0	7864
111	0	10125
112	0	11156
113	1.6	5838
114	0	7849
115	0	15752
116	0	6680
117	0	7675
118	0	22000
119	0	14925
120	0	16846
121	0	8800
122	6.7	6961
123	0	9039
124	0	6203
125	0	6895
126	2.7	12841
127	0	13259
128	0	6085
129	0	6396
130	0	4162
131	0	4323
132	0	10721
133	0	7498
134	0	15271
135	0	1734
136	0	6520
137	0	18980 
138	16.3	5951 
139	0	9275 
140	0.9	12309 
141	0	5348 
142	0.1	5311 
143	27.2	5480 
144	0	9269 
145	0	18253 
146	0	13921 
147	18.6	5079 
148	0	9375 
149	0	20500 
150	0	7122 
151	0	7353 
152	0	13484 
153	0	20500 
154	12.4	15076 
155	0	11034 
156	0	16326 
157	0	12061 
158	0	11051 
159	0.4	17068 
160	1.6	9113 
161	0	9028 
162	0	18099 
163	0	15099 
164	0	13649 
165	0	8214 
166	0	5047 
167	2	3695 
168	0.3	6432 
169	0	7570 
170	12.1	3277 
171	0	7372 
172	0	5715 
173	0	7899 
174	0	8340 
175	17	5196 
176	0	8431 
177	0	10043 
178	0	8334 
179	0	14225 
180	0	9458 
181	0	5983 
182	1.4	6456 
183	0.1	7446 
184	0.1	18941 
185	7.1	14908 
186	0	13990 
187	0	18577 
188	0	18467 
189	0	7171 
190	0.5	14610 
191	0	9685 
192	0	7672 
193	3.9	16604 
194	6.3	9591 
195	0.7	5156 
196	0	5945 
197	0	17188 
198	4	14066 
199	0	9027 
200	0	11928 
201	0	10473 
202	0	15229 
203	0	4593 
204	0	6498 
205	0.7	14505 
206	1.5	12235 
207	1.7	10134 
208	0	12059 
209	0	18069 
210	3.1	4211 
211	0	8296 
212	0	19853 
213	0	16614 
214	0	8098 
215	0.7	16811 
216	0	13578 
217	7.5	8048 
218	0.7	11214 
219	0	12075 
220	0	15088 
221	0	20500 
222	0	20500 
223	11.8	10503 
224	2.1	8760 
225	0	11515 
226	0	11107 
227	0	11819 
228	0	13279 
229	0	17037 
230	0	20500 
231	0	20500 
232	0	17363 
233	0	20500 
234	0	17099 
235	0.5	9313 
236	0	12060 
237	0	20500 
238	0	20500 
239	0.8	13795 
240	0	14371 
241	0	20500 
242	0	16043 
243	0	10969 
244	0	11547 
245	0.3	8279 
246	8.9	9963 
247	0	10447 
248	0.7	13847 
249	0	13916 
250	0	18607 
251	0	17927 
252	0	20500 
253	0	16202 
254	1.3	9485 
255	0	10723 
256	0	13343 
257	0.5	15653 
258	0	16918 
259	0	10671 
260	2.8	11096 
261	15.8	19446 
262	4.4	16545 
263	0.9	12359 
264	0	19270 
265	10.2	8714 
266	0	9789 
267	0	14068 
268	0	16208 
269	0.2	12511 
270	0	15929 
271	0	20500 
272	0.1	19686 
273	0	17941 
274	0	15877 
275	0	7405 
276	0	7823 
277	0	14107 
278	0	12056 
279	0	12590 
280	0	11894 
281	0	20500 
282	0	20500 
283	0	6892 
284	0	8347 
285	0	7839 
286	23.9	10616 
287	0.6	16661 
288	0	16133 
289	0	14159 
290	0	8058 
291	0	8528 
292	0	10700 
293	0.6	10420 
294	0	12055 
295	0	15851 
296	0	20500 
297	9.5	16532 
298	0	8734 
299	0	14319 
300	0	13245 
301	0.5	12637 
302	0	20500 
303	0	20500 
304	7	19693 
305	12	11334 
306	0	11297 
307	0	9199 
308	0	9591 
309	0	9928 
310	0	17114 
311	0	20500 
312	0	18581 
313	0	16512 
314	0	16869 
315	0	10317 
316	0	7916 
317	0	17892 
318	0	5484 
