1	0	22000
2	0	7854
3	0	7556
4	0	15892
5	1	22000
6	1	18528
7	0	9614
8	0	12104
9	0	5161
10	0	11445
11	0	14225
12	1	22000
13	1	22000
14	1	22000
15	0	15067
16	1	22000
17	1	17739
18	0	5939
19	0	11519
20	0	9305
21	0	8060
22	0	8514
23	0	6853
24	0	9402
25	1	20290
26	1	13662
27	0	6778
28	0	6107
29	0	8860
30	0	6970
31	0	6078
32	0	8339
33	0	6929
34	0	7939
35	0	7496
36	0	5952
37	0	4593
38	0	16620
39	1	22000
40	1	12080
41	0	8794
42	0	7205
43	0	5646
44	0	8216
45	1	10874
46	1	9431
47	0	7784
48	0	6873
49	1	15306
50	1	16291
51	0	1295
52	1	11015
53	1	5098
54	1	15221
55	1	11020
56	0	2477
57	0	3024
58	1	5100
59	1	4274
60	1	3052
61	1	3564
62	1	3054
63	0	2774
64	0	8572
65	1	22000
66	1	13835
67	0	7101
68	0	6852
69	0	9078
70	0	9184
71	1	15578
72	1	5957
73	0	6213
74	0	6251
75	0	6867
76	0	7014
77	0	11516
78	0	15903
79	1	18243
80	0	6770
81	0	8340
82	0	10521
83	1	20159
84	1	17069
85	0	11036
86	1	19126
87	1	19809
88	0	12825
89	1	15073
90	1	12714
91	0	4030
92	0	6412
93	0	3460
94	0	4736
95	1	10097
96	0	6236
97	1	11933
98	0	4998
99	1	14160
100	1	8063
101	0	6464
102	0	7251
103	0	4495
104	0	7529
105	0	4969
106	1	15521
107	1	8479
108	0	4899
109	0	7957
110	0	7864
111	0	10125
112	0	11156
113	0	5838
114	0	7849
115	1	15752
116	0	6680
117	0	7675
118	1	22000
119	1	14925
120	1	16846
121	1	8800
122	0	6961
123	0	9039
124	0	6203
125	0	6895
126	1	12841
127	1	13259
128	0	6085
129	0	6396
130	0	4162
131	0	4323
132	1	10721
133	0	7498
134	1	15271
135	0	1734
136	0	6520
137	0	18980 
138	0	5951 
139	0	9275 
140	1	12309 
141	0	5348 
142	0	5311 
143	0	5480 
144	0	9269 
145	1	18253 
146	1	13921 
147	0	5079 
148	0	9375 
149	1	20500 
150	0	7122 
151	0	7353 
152	0	13484 
153	1	20500 
154	1	15076 
155	0	11034 
156	1	16326 
157	1	12061 
158	0	11051 
159	1	17068 
160	1	9113 
161	0	9028 
162	1	18099 
163	0	15099 
164	1	13649 
165	1	8214 
166	0	5047 
167	0	3695 
168	0	6432 
169	0	7570 
170	0	3277 
171	0	7372 
172	0	5715 
173	0	7899 
174	0	8340 
175	0	5196 
176	0	8431 
177	0	10043 
178	0	8334 
179	1	14225 
180	1	9458 
181	0	5983 
182	0	6456 
183	0	7446 
184	0	18941 
185	0	14908 
186	0	13990 
187	1	18577 
188	1	18467 
189	0	7171 
190	1	14610 
191	1	9685 
192	0	7672 
193	1	16604 
194	1	9591 
195	0	5156 
196	0	5945 
197	1	17188 
198	1	14066 
199	0	9027 
200	0	11928 
201	0	10473 
202	1	15229 
203	0	4593 
204	0	6498 
205	0	14505 
206	1	12235 
207	1	10134 
208	0	12059 
209	0	18069 
210	0	4211 
211	0	8296 
212	1	19853 
213	1	16614 
214	0	8098 
215	1	16811 
216	1	13578 
217	0	8048 
218	0	11214 
219	0	12075 
220	0	15088 
221	1	20500 
222	1	20500 
223	1	10503 
224	0	8760 
225	0	11515 
226	0	11107 
227	0	11819 
228	0	13279 
229	0	17037 
230	1	20500 
231	1	20500 
232	0	17363 
233	1	20500 
234	1	17099 
235	0	9313 
236	0	12060 
237	0	20500 
238	1	20500 
239	1	13795 
240	0	14371 
241	1	20500 
242	1	16043 
243	0	10969 
244	0	11547 
245	0	8279 
246	0	9963 
247	0	10447 
248	0	13847 
249	0	13916 
250	0	18607 
251	0	17927 
252	1	20500 
253	1	16202 
254	0	9485 
255	0	10723 
256	0	13343 
257	0	15653 
258	0	16918 
259	0	10671 
260	0	11096 
261	1	19446 
262	1	16545 
263	0	12359 
264	1	19270 
265	0	8714 
266	0	9789 
267	0	14068 
268	0	16208 
269	0	12511 
270	0	15929 
271	1	20500 
272	1	19686 
273	1	17941 
274	1	15877 
275	0	7405 
276	0	7823 
277	0	14107 
278	1	12056 
279	1	12590 
280	0	11894 
281	1	20500 
282	1	20500 
283	0	6892 
284	0	8347 
285	0	7839 
286	0	10616 
287	1	16661 
288	1	16133 
289	0	14159 
290	0	8058 
291	0	8528 
292	0	10700 
293	0	10420 
294	0	12055 
295	0	15851 
296	1	20500 
297	1	16532 
298	0	8734 
299	0	14319 
300	0	13245 
301	0	12637 
302	1	20500 
303	1	20500 
304	1	19693 
305	0	11334 
306	0	11297 
307	0	9199 
308	0	9591 
309	0	9928 
310	0	17114 
311	1	20500 
312	1	18581 
313	0	16512 
314	1	16869 
315	0	10317 
316	0	7916 
317	0	17892 
318	0	5484 
319	0	7287 
320	0	6923 
321	0	10136 
322	1	19352 
323	1	15038 
324	0	6685 
325	0	7058 
326	0	8834 
327	0	9487 
328	1	13177 
329	1	8018 
330	0	8508 
331	0	7018 
332	0	8398 
333	1	12219 
334	1	8281 
335	0	6026 
336	0	10131 
337	1	11520 
338	0	6397 
339	0	6771 
340	1	13796 
341	1	11352 
342	1	11480 
343	1	8306 
344	0	8293 
345	0	10114 
346	1	17812 
347	1	16137 
348	0	8886 
349	0	6133 
350	0	7745 
351	0	12318 
352	1	15640 
